"notation";"title";"description";"id"
"1.2.2.2";"erfassen dem Lernstand entsprechende Hörtexte, Gesprächsphasen oder Gespräche (z. B. zentrale Aussagen sowie Sprech- und Gesprächsabsichten),";"";"h6b"
"1.2.2.3";"beurteilen Aussagen zum Gehörten begründet,";"";"g2r"
"1.2.2.4";"zeigen Aufmerksamkeit für paraverbale (z. B. Stimmführung, Körpersprache) und nonverbale Äußerungen (z. B. Gestik, Körperhaltung),";"";"z3x"
"1.2.3";"wählen aus grundlegenden kognitiven und metakognitiven Strategien aus, die sie vor, während und nach dem Zuhören einsetzen, z. B. die Erwartungshaltung zielorientiert steuern, Aufmerksamkeit steuern, Informationen sichern und zusammenfassen: Notizen, Protokoll.";"";"z2r"
"1.3";"Mit anderen sprechen";"";"y5b"
"1.3.1";"beteiligen sich in vertrauten und unvertrauten Gesprächssituationen mit verständlichen, zuhörerbezogenen, themenbezogenen und konstruktiven Beiträgen,";"";"g9c"
"1.3.2";"beachten gemeinsam entwickelte oder für öffentliche Kommunikation prototypische Gesprächsregeln; gestalten eine wertschätzende Gesprächsatmosphä¬re,";"";"b6q"
"1.3.3";"formulieren in vertrauten und unvertrauten Situationen angemessen; gehen auf die Gesprächspartnerin bzw. den Gesprächspartner und die jeweilige Situation ein,";"";"v4s"
"1.3.4";"nehmen in Gesprächen verschiedene Rollen (z. B. Diskutantin bzw. Diskutant) ein,";"";"d5f"
"1.3.5";"praktizieren ausgewählte Gesprächs- und Lernformen, z. B. literarische Gespräche, Rollenspiele, Vorstellungsgespräche, Diskussionen, videogestützte Gespräche, Interviews,";"";"q7p"
"1.3.6";"wenden allgemeine und für Gesprächs- und Lernformen spezifische Strategien an, z. B. Gespräche steuern (Diskussionen), zielführende Rückmeldungen geben (Feedback),";"";"g3s"
"1.3.7";"sprechen über das sprachliche und literarische Lernen sowie über Lernerfahrungen: geben Beobachtungen wieder, beschreiben Sachverhalte, geben Erklärungen und Begründungen, reflektieren.";"";"h4a"
"1.4";"Vor anderen sprechen";"";"p9q"
"1.4.1";"leisten längere, auch freie Beiträge adressatenorientiert und mit Hilfe eines Stichwortzettels/einer Gliederung/von Notizen/eines Textes, z. B. Referat, Präsentation, Rede, Gedicht,";"";"r2h"
"1.4.2";"nutzen typische Werkzeuge für das Sprechen vor anderen, z. B. Tafel, Plakat, Moderationskarten, Präsentationssoftware, Whiteboard,";"";"u5a"
"1.4.3";"planen und gestalten typische Formen des Präsentierens, z. B. Standbild, Stegreif-Rede, Kurzreferat, Podcasts, Erklärvideos,";"";"u3u"
"1.4.4";"planen und gestalten Formen des szenischen Sprechens und Spielens, z. B. szenische Lesung, Szene, Aufführung, Hörspiel, Videoclip, Standbild, Improvisation.";"";"a7u"
"2";"Schreiben";"";"g4e"
"2.1";"Über Schreibfertigkeiten verfügen";"";"x3u"
"2.1.1";"schreiben Wörter, Wortgruppen und Sätze flüssig, d. h. schnell, sicher und korrekt (automatisiert), und formulieren ihre Gedanken weitgehend flüssig,";"";"a3q"
"2.1.2";"schreiben Texte (handschriftlich leserlich und mithilfe digitaler Schreibwerkzeuge) in einem der Situation angemessenen Tempo, z. B. persönliche Notiz vs. handschriftlicher Brief,";"";"a5r"
"2.1.3";"gestalten Texte (handschriftlich und mithilfe digitaler Schreibwerkzeuge) übersichtlich und zielorientiert, bauen sie sinnvoll auf und strukturieren diese: z. B. Blattaufteilung, Seitenränder, Absatzstrukturen, Textformatierung und Layout.";"";"x7z"
"2.2";"Orthografisch schreiben";"";"b3b"
"2.2.1";"kennen wort- und satzbezogene Rechtschreibstrategien und wenden diese an";"";"t9b"
"2.2.1.1";"vergleichen Schreibungen von Wörtern und Sätzen (z. B. orthografische Zweifelsfälle: Photografie/Fotografie, Phantasie/Fantasie; Groß- und Kleinschreibung: genossen/Genossen) und sprechen über Gemeinsamkeiten und Unterschiede,";"";"d4u"
"2.2.1.2";"erschließen sich die Struktur von Kernwörtern, z. B. gliedern in Silben und Wortbestandteile, verlängern, flektieren, ableiten, erweitern,";"";"r5f"
"2.2.1.3";"prägen sich Merkwörter ein (z. B. Eigennamen, Ausnahmeschreibungen),";"";"h7f"
"2.2.1.4";"unterscheiden zwischen Kernwörtern und Fremdwörtern,";"";"d5p"
"2.2.2";"schreiben Kernwörter richtig (Inhalts- und Funktionswörter)";"";"d6s"
"2.2.3";"schreiben häufige Wörter, auch häufige Fachbegriffe und Fremdwörter, richtig,";"";"y7s"
"2.2.4";"schreiben Satzanfänge, Eigennamen und prototypische Kerne von Nominalgruppen groß,";"";"p4x"
"2.2.5";"kennen und nutzen die Interpunktionszeichen: Punkt, Komma, Fragezeichen, Ausrufezeichen, Anführungszeichen, Semikolon, Doppelpunkt, Auslassungspunkte, Gedankenstrich, Klammern,";"";"r2b"
"2.2.6";"verfügen über Fehleraufmerksamkeit und nutzen Strategien zur Klärung orthografischer Fragen,";"";"g9r"
"2.2.7";"nutzen Rechtschreibhilfen (Wörterbuch und digitale Rechtschreibhilfe),";"";"v9y"
"2.2.8";"überprüfen und korrigieren Texte auf orthografische Richtigkeit.";"";"s9t"
"2.3";"Texte verfassen";"";"r5b"
"2.4";"Texte planen und strukturieren";"";"f3u"
"2.4.1";"sammeln Ideen, ordnen Informationen und fertigen eine Gliederung an, z. B. numerische Gliederung, Cluster, Mindmap,";"";"r3p"
"2.4.2";"sammeln sprachliche und gestalterische Mittel: Wörter und Wortfelder, Formulierungen,";"";"q6f"
"2.4.3";"stellen Überlegungen zu den Adressaten (unbekannt, verschiedene), deren unterschiedlichem Vorwissen und ihren Lesezielen an,";"";"f5s"
"2.4.4";"klären entsprechend dem Schreibziel die Schreibabsicht, Schreibsituation und Textfunktion,";"";"p4q"
"2.4.5";"entwickeln gemäß der Schreibaufgabe und der Zeitvorgabe einen Schreibplan, entscheiden sich für die angemessene Textsorte und konzipieren einen ziel-, adressaten- und situationsbezogenen Text,";"";"c5q"
"2.4.6";"nutzen Informationsquellen gezielt und angemessen, insbesondere Bibliotheken, Nachschlagewerke, Zeitungen, Newsportale, digitale Suchdienste und (digitale) Ressourcen zur deutschen Sprache,";"";"z5a"
"2.4.7";"planen Texte kooperativ und strukturieren diese: z. B. Textbaupläne,";"";"p7r"
"2.4.8";"nutzen die Möglichkeiten digitaler Schreibwerkzeuge zur Vorbereitung der Textproduktion, z. B. Anfertigen von Notizen und Skizzen, Anlegen von Stoffsammlungen, Exzerpieren aus digitalen Informationsressourcen,";"";"h7t"
"2.4.9";"wenden Planungsstrategien (auch kooperativ) an und reflektieren sowohl ihren Planungsprozess als auch den Strategieeinsatz.";"";"z4q"
"2.5";"Texte formulieren";"";"z3q"
"2.5.1";"formulieren Texte gedanklich geordnet, verständlich, kohärenzstiftend und strukturiert sowie sprachlich angemessen,";"";"f7g"
"2.5.2";"formulieren Texte auch für unbekannte und unterschiedliche Adressaten angemessen,";"";"t9a"
"2.5.3";"realisieren mit unterschiedlichen Textsorten grundlegende kommunikative und personale Schreibfunktionen:";"";"x9c"
"2.5.3.1";"Ausdrücken: Sich selbst, Erlebtes und Erdachtes, Gedanken und Gefühle, u. a. in den Textsorten: Selbstportrait, (Lern-)Tagebuch, Bewerbungsanschreiben, Gedicht,";"";"a6d"
"2.5.3.2";"Darstellen: Informieren (Beschreiben, Berichten), Erklären, Instruieren, Erörtern, z. B. in den Textsorten: Orts‐, Funktions‐ oder Bildbeschreibung, Bericht, Protokoll, Nachricht, (Online)Lexikon-Eintrag, Artikel für Schülerzeitung, Gebrauchsanweisung, Konstruktions- oder Spielanleitung, Zusammenfassung,";"";"z9t"
"2.5.3.3";"Darstellen: Informieren auf Basis klar strukturierter Material- und Textquellen (informierend materialgestützt schreiben)";"";"r2v"
"2.5.3.4";"Darstellen von Textbearbeitungen: Inhaltsangabe, Ergebnisdarstellung einer Textuntersuchung entsprechend den Anforderungen des Erschließens von Texten und Medien";"";"q4q"
"2.5.3.5";"Appellieren: Auffordern, Bitten, Wünschen, Begründen (Argumentieren), Erörtern, Überzeugen, z. B. in den Textsorten: Aufruf, Werbeanzeige, Stellungnahme, Antrag, Bewerbungsanschreiben, Buch-, Spiel- oder Filmkritik,";"";"c3t"
"2.5.3.6";"Appellieren: Argumentieren auf Basis klar strukturierter Material- und Textquellen (argumentierend materialgestützt schreiben)";"";"r4e"
"2.5.4";"nutzen unterschiedliche Schreibformen: kooperative (z. B. Schreibkonferenzen), produktive (z. B. Umschreiben, Weiterschreiben) und kreative (z. B. Schreiben zu Bildern),";"";"x5x"
"2.5.5";"kennen und nutzen die Möglichkeiten digitaler Schreibwerkzeuge zur Formulierung und (formalen) Gestaltung von Texten, z. B. Schrift‐ und Textformatierung, Arrangieren und Re‐Arrangieren von Textbausteinen und Medienobjekten,";"";"s5v"
"2.5.7";"nehmen Gedanken und deutlich markierte Positionen anderer in den eigenen Text auf und positionieren sich zu ihnen,";"";"d2h"
"2.5.8";"formulieren eigene Positionen und begründen diese";"";"h7y"
"2.5.9";"integrieren Textbelege und andere Quellen formal richtig in den eigenen Text (zitieren),";"";"x9b"
"2.5.10";"kennen Formulierungsstrategien und wenden diese (auch kooperativ) an. Sie reflektieren ihren Strategieeinsatz.";"";"q9x"
"2.6";"Texte überarbeiten";"";"p3q"
"2.6.1";"erkennen anhand vorgegebener Kriterienkataloge den Überarbeitungsbedarf von Texten, überlegen Schritte zur Textüberarbeitung und setzen diese um,";"";"s7r"
"2.6.2";"nutzen ausgewählte textsortenspezifische Kriterien für die Textüberprüfung und -überarbeitung,";"";"x2d"
"2.6.3";"überprüfen eigene und fremde Texte kriteriengeleitet auf der Basis von Rückmeldungen und überarbeiten diese (auch kooperativ) im Hinblick auf:";"";"q4b"
"2.6.3.1";"die Aufgabenstellung (Schreibsituation, Schreibanlass, Textfunktion und Textsorte) Aufbau, Inhalt und Formulierungen,";"";"t9u"
"2.6.3.2";"Angemessenheit sprachlicher Gestaltungsmittel, Rechtschreibung und Grammatik,";"";"s9a"
"2.6.3.3";"Kohärenz und Verständlichkeit,";"";"d6b"
"2.6.3.4";"unbekannte, unterschiedliche Adressaten,";"";"r2f"
"2.6.4";"holen Text-Feedback ein und formulieren selbst auch Feedback zu Texten anderer,";"";"d6c"
"2.6.5";"nutzen bei der Textüberarbeitung digitale Schreibwerkzeuge (auch kooperativ), z. B. Umstellen und Modifizieren von Textbausteinen und Medienobjekten und reflektieren diese,";"";"b4a"
"2.6.6";"kennen sowohl allgemeine als auch textsortenspezifische Überarbeitungsstrategien und wenden diese (auch kooperativ) an. Sie reflektieren sowohl ihren Überarbeitungsprozess als auch den Strategieeinsatz.";"";"s6z"
"3";"Lesen";"";"v6g"
"3.1";"Lesefertigkeit: Flüssig lesen";"";"y9q"
"3.1.1";"nutzen die schriftsprachlichen Informationen (u. a. Silbe, Morphem, Komma, Punkt, Fragezeichen, Großschreibung) beim Lesen,";"";"e5x"
"3.1.2";"verfügen über eine sichere Worterkennung (bei selteneren Wörtern mit Selbstkorrektur),";"";"u9g"
"3.1.3";"lesen komplexere Texte nach Vorbereitung sinngestaltend vor,";"";"d7g"
"3.1.4";"lesen in angemessenem Tempo.";"";"f3z"
"3.2";"Lesefertigkeiten: Über Lesetechniken verfügen";"";"q4h"
"3.2.1";"orientieren sich in und zwischen Texten unterschiedlicher Komplexität und verschaffen sich auch mithilfe textueller Lesehilfen (u. a. Überschriften, Zwischenüberschriften, Absätze, Abbildungen, Illustrationen) einen Überblick: überfliegendes, selegierendes, navigierendes Lesen.";"";"r7d"
"3.3";"Lesefähigkeiten: Leseverstehen";"";"d3r"
"3.3.1";"ermitteln explizite oder durch einfaches Schließen zu gewinnende Textinformationen auf lokaler Ebene und beachten dabei auch sprachliche Mittel zur Sicherung des Textzusammenhangs,";"";"g5g"
"3.3.2";"stellen bei multimodalen Texten einfache Bezüge zwischen Text, Bild und Ton her,";"";"c2v"
"3.3.3";"nutzen bei digitalen Texten Navigationsstrukturen (u. a. Hyperlinks) zur Gewinnung von Textinformationen,";"";"b9g"
"3.3.4";"verknüpfen Textinformationen, ziehen auch unter Nutzung ihres Vorwissens Schlussfolgerungen und konstruieren ein Gesamtverständnis.";"";"t4a"
"3.4";"Lesefähigkeiten: Über Strategien zum Leseverstehen verfügen";"";"f7s"
"3.4.1";"bereiten das Lesen vor (u. a. Leseziel formulieren, Vorwissen aktivieren, Erwartungen an den Text formulieren, nach Möglichkeit die Textsorte klären),";"";"t3f"
"3.4.2";"lesen Texte organisierend (u. a. für das Leseziel wichtige Aussagen markieren, unbekannte Wörter unterstreichen und nachschlagen), elaborierend (u. a. Annahmen zur Textaussage formulieren, über den Text hinausdenken, assoziieren) und reflektierend (das Textverstehen prüfen, Verstehensschwierigkeiten erkennen und beheben sowie den Strategieeinsatz selbst reflektieren),";"";"r6u"
"3.4.3";"bereiten das Lesen nach (u. a. zentrale Textaussagen wiedergeben, wertende Einschätzung zum Text abgeben, anfängliche Erwartungen und Annahmen zur Textaussage prüfen und ggf. korrigieren, eigenen Wissenszuwachs prüfen).";"";"b4x"
"4";"Sich mit Texten und anderen Medien auseinandersetzen";"";"z5z"
"4.1";"Über Textwissen verfügen";"";"t4f"
"4.1.1";"kennen Werke bedeutender Autorinnen und Autoren und berichten über ausgewählte Texte und ihre Leseerfahrungen,";"";"h4p"
"4.1.2";"unterscheiden epische, lyrische und dramatische Texte, insbesondere epische Kleinformen (z. B. Fabel, Kurzgeschichte), Erzählung, (Jugend-)Roman, Gedichte, Drama,";"";"s4z"
"4.1.3";"kennen Merkmale medialer und szenischer Gestaltung (u. a. Musik, Geräusche, Farben, Perspektive, Animation, Bühnenbild) und beschreiben an ausgewählten Beispielen ihre Wirkung,";"";"c3g"
"4.1.4";"stellen an einem Beispiel Zusammenhänge zwischen Text und Kontext her (insbes. Entstehungszeit, Leben des Autors/der Autorin),";"";"e5r"
"4.1.5";"kennen häufig verwendete sprachliche Gestaltungsmittel (u. a. Wortwahl, Wiederholung, sprachliche Bilder, Vergleich) und beschreiben an ausgewählten Beispielen ihre Wirkung,";"";"y4d"
"4.1.6";"unterscheiden zentrale Textmuster (Erzählen, Berichten, Beschreiben, Argumentieren),";"";"r9t"
"4.1.7";"unterscheiden pragmatische Textsorten und deren zentrale Funktionen (u. a. Bericht, Nachricht, Feature, Reportage [informierend]; Anleitung, Erklärvideo [instruierend]; Schulordnung [regulierend]; Kommentar, Buchkritik [überzeugend, argumentierend]),";"";"r5y"
"4.1.8";"nutzen Angaben zum Wirklichkeitsbezug von Texten als Rezeptionshinweise (z. B. Gattungs-/Genrebezeichnungen: Roman, Satire, Krimi, Biopic, Dokumentation, Doku-Drama),";"";"e7r"
"4.1.9";"nutzen typische auditive und audiovisuelle Medien für persönliche oder schulische Zwecke bedarfsgerecht (z. B. Hörspiel, Lesung, Hörbuch, Podcast, Wissenssendung, Erklärvideo, Tutorial, Webinar),";"";"c5p"
"4.1.10";"kennen typische Formen digitaler Textstrukturierung (u. a. Hyperlinks, multimodale Textgestaltung) und nutzen sie zielorientiert (u. a. bei Recherchen und Präsentationen).";"";"f7b"
"4.2";"Sich im Medienangebot orientieren";"";"g6c"
"4.2.1";"nutzen unterschiedliche Informationsangebote und Recherchemöglichkeiten (z. B. Kritiken, Bestenlisten und andere Empfehlungen; Internet, Zeitschriften, Zeitungen, Hörfunk, Fernsehen, Bücherei),";"";"z4c"
"4.2.2";"bewerten Rechercheergebnisse (insbes. Internet) im Hinblick auf ihre thematische Relevanz und Verlässlichkeit (Informationsangebote vergleichen, Quellenangaben und -qualität prüfen, Informationen zu Autorinnen und Autoren recherchieren, mögliche Textfunktionen beachten).";"";"x5v"
"4.3";"Texte in unterschiedlicher medialer Form erschließen und nutzen";"";"q6r"
"4.4";"Literatur in unterschiedlicher Medialität";"";"d3t"
"4.4.1";"nutzen zentrale Informationen zu Figuren, zu Raum- und Zeitdarstellung, Handlungs- und Konfliktverlauf sowie Atmosphäre zum Aufbau von Textverständnis und -deutung,";"";"s3a"
"4.4.2";"nutzen wichtige Fachbegriffe bei der Erschließung (u. a. Autor, Erzähler, Erzählperspektive, Figur, Monolog, Dialog; Reim, Vers, Sprecher/lyrischer Sprecher; Kameraperspektive, Einstellungsgröße),";"";"c5a"
"4.4.3";"formulieren eigene Deutungen von Texten und belegen diese,";"";"g3v"
"4.4.4";"formulieren Wertungen von Texten und begründen sie,";"";"c9g"
"4.4.5";"vergleichen Texte in Hinblick auf Themen und Gestaltung und nehmen begründete Wertungen vor (auch intermedial, z. B. Buch und Film),";"";"u7y"
"4.4.6";"vergleichen Handlungen und Handlungsmotive von Figuren anhand ausgewählter Kriterien mit vertrauten Handlungen und Handlungsmotiven und nehmen begründete Wertungen vor,";"";"u2x"
"4.4.7";"überprüfen eigene Annahmen zu Textaussagen und vorgegebene Deutungshypothesen,";"";"d4q"
"4.4.9";"tauschen sich mit anderen zu Text- bzw. Medienwahrnehmungen, -deutungen und -wertungen aus (u. a. literarisches Gespräch),";"";"p5x"
"4.4.10";"nutzen handlungs- und produktionsorientierte Verfahren, um ihre Deutung zu entwickeln und darzustellen und um Strukturen literarischer Texte nachzuvollziehen (z. B. innerer Monolog, Standbild, Parallelgedicht; Clip, Storyboard/ Fotostory),";"";"g5v"
"4.4.11";"gestalten Texte unterschiedlicher medialer Form szenisch,";"";"t9t"
"4.4.12";"tragen literarische Texte (z. B. Gedicht, Erzählung, Szene) nach Vorbereitung sinngestaltend vor.";"";"z4d"
"4.5";"Pragmatische Texte in unterschiedlicher Medialität";"";"f3q"
"4.5.1";"erschließen aus einem oder mehreren klar strukturierten Texten zielgerichtet relevante Informationen, ordnen, selegieren und vergleichen diese und prüfen ihren Sachgehalt,";"";"e4t"
"4.5.2";"werten nichtlineare und multimodale Texte (Text-Bild-Bezüge) zielorientiert aus, z. B. um über ein Thema zu sprechen oder zu schreiben";"";"v4r"
"4.5.3";"unterscheiden Information und Wertung in Texten,";"";"z2y"
"4.5.4";"unterscheiden informierende, erzählende und appellierende Elemente in Texten,";"";"b9z"
"4.5.5";"stellen an ausgewählten Beispielen Zusammenhänge zwischen Intentionen, Textmerkmalen, sprachlichen Gestaltungsmitteln und Wirkungen her,";"";"v9b"
"4.5.6";"beziehen an ausgewählten Beispielen Textaussagen auf eigene Welt- und Wertvorstellungen und überprüfen diese,";"";"d3y"
"4.5.7";"ermitteln an ausgewählten Beispielen die Wirkungsabsichten von Texten und beurteilen diese.";"";"v4a"
"4.6";"Digitale Formate und Umgebungen";"";"y9x"
"4.6.1";"kennen medienspezifische Gestaltungsmittel und beschreiben an ausgewählten Beispielen ihre Wirkung,";"";"b5x"
"4.6.2";"unterscheiden digitale Angebote in Bezug auf ihre Funktion und Wirkung (u. a. informierend, unterhaltend, appellierend),";"";"p2q"
"4.6.3";"unterscheiden Nutzungsformen digitaler Formate und Umgebungen und stellen Zusammenhänge zwischen Intentionen, Gestaltung und Wirkung her,";"";"p4c"
"4.6.4";"untersuchen am Beispiel den Zusammenhang von digitalen Nutzerprofilen, Algorithmen, Gestaltung und Wirkung digitaler Angebote und bewerten ihn,";"";"t9x"
"4.6.5";"nutzen digitale Werkzeuge zielgerichtet und reflektiert für die Gestaltung eigener medialer Produkte, z. B. für Präsentationen.";"";"t4x"
"5";"Sprache und Sprachgebrauch untersuchen";"";"q6y"
"5.1";"Sprachliche Verständigung und sprachliche Vielfalt untersuchen";"";"a3u"
"5.1.1";"Sprachliche Verständigung als Form des Handelns";"";"g7q"
"5.1.1.1";"kennen Grundbedingungen gelingender Kommunikation und unterscheiden die Handlungs-, Inhalts- und Beziehungsebene,";"";"x3a"
"5.1.1.2";"untersuchen Merkmale der Adressatenorientierung und beschreiben ihre Bedeutung für das angemessene sprachliche Handeln,";"";"g7a"
"5.1.1.3";"untersuchen an ausgewählten Beispielen Normen demokratischer Gesprächs- und Kommunikationskultur und sprachlicher Höflichkeit (auch in digitalen Umgebungen) und nutzen diese für die sprachliche Gestaltung eigener Äußerungen sowie für den Umgang mit den sprachlichen Äußerungen anderer,";"";"e6a"
"5.1.1.4";"nutzen ausgewählte digitale Technologien zielgerichtet und reflektiert als Werkzeuge der Kommunikation und der Informationsgewinnung.";"";"z4z"
"5.1.2";"Mündliche und schriftliche Kommunikation";"";"r7q"
"5.1.2.1";"untersuchen monologische (z. B. Texte, Podcasts) und interaktionale Formen des Sprechens und des Schreibens (z. B. Gespräche, Chats) hinsichtlich ihrer Struktur und Organisation (ausgewählte Aspekte),";"";"z2v"
"5.1.2.2";"untersuchen die Anforderungen an die Rollen von Sprecher/Schreiber – Hörer/Leser im Hinblick auf gelingende Kommunikation und werden diesen im eigenen sprachlichen Handeln gerecht,";"";"v5y"
"5.1.2.3";"unterscheiden an ausgewählten Beispielen grundlegende Textfunktionen – Darstellen (z. B. Informieren in einer Zeitungsmeldung), Appellieren (z. B. Überzeugen in einer Werbeanzeige; Gesetzestext), Ausdrücken (z. B. sich selbst ausdrücken in einem Bewerbungsschreiben, einer Beschwerde oder einem Gedicht) – und nutzen ihr Wissen über Textfunktionen für das eigene Schreiben und für die Erschließung von Texten.";"";"c9z"
"5.1.3";"Ausprägungen und Bedingungen sprachlicher Variation und Vielfalt";"";"d2r"
"5.1.3.1";"unterscheiden angeleitet und an ausgewählten Beispielen Ausprägungen von Sprache und Sprachvariation (z. B. Standardsprache – Alltagssprache, Fachsprache, Dialekt, Regionalsprache; Mehrsprachigkeit; Sprache in der digitalen Kommunikation; Deutsche Gebärdensprache) und reflektieren Verwendungsweisen,";"";"p2f"
"5.1.3.2";"unterscheiden informelle und elaborierte Mündlichkeit/Schriftlichkeit und können an konkreten Beispielen Wirkungen einschätzen,";"";"c4r"
"5.1.3.3";"untersuchen ausgewählte Erscheinungen des Sprachwandels (z. B. Bedeutungswandel, Entlehnungen aus anderen Sprachen, Sprachwandel durch digitale Kommunikation),";"";"b5g"
"5.1.3.4";"vergleichen an ausgewählten Beispielen sprachliche Phänomene in verschiedenen Sprachen (u. a. Herkunftssprachen, Fremdsprachen), auch im Hinblick auf individuelle und gesellschaftliche Mehrsprachigkeit.";"";"y2f"
"5.2";"Sprachliche Strukturen untersuchen und nutzen";"";"h9b"
"5.2.1";"Wörter und Sätze";"";"c5v"
"5.2.1.1";"untersuchen Wörter und Wendungen in ihrer Struktur und hinsichtlich ihrer Verwendungsbedingungen, ihrer Bedeutung und ihrer Beziehungen zu anderen Wörtern,";"";"y7h"
"5.2.1.2";"nutzen Wörter, Wendungen und Formulierungsmuster funktional und erweitern ihren Wortschatz,";"";"v4f"
"5.2.1.3";"nutzen grammatische Operationen und Fachbegriffe für die Untersuchung sprachlicher Struktureinheiten (s. Übersicht: Verzeichnis grundlegender grammatischer Fachausdrücke),";"";"s3r"
"5.2.1.4";"untersuchen an ausgewählten Beispielen Satzstrukturen, insbesondere: Prädikat, Satzglieder, Attribute, Satz- und Nebensatztypen (z. B. Satzklammer, Felderstruktur),";"";"s9b"
"5.2.1.5";"ermitteln an ausgewählten Beispielen den funktionalen Beitrag von Wörtern verschiedener Wortarten zum Aufbau von Sätzen,";"";"y7e"
"5.2.1.6";"unterscheiden zentrale grammatische Mittel hinsichtlich ihrer Struktur und ihrer Funktion im sprachlichen Handeln (z. B. Tempus, Modus, Genus verbi; Genus, Numerus, Kasus; Komparation).";"";"a9h"
"5.2.2";"Texte und Gespräche";"";"t5x"
"5.2.2.1";"beschreiben und vergleichen den Aufbau von Texten und Gesprächen strukturell und funktional unter Anwendung von Fachbegriffen (s. Übersicht: Grundlegende sprachliche Struktureinheiten) und ermitteln Gemeinsamkeiten und Unterschiede,";"";"x7h"
"5.2.2.2";"nutzen ihr Wissen zu sprachlichen Gestaltungsmitteln für die Beschreibung und Untersuchung von (auch literarischen) Texten, Reden, Gesprächen und Formen digitaler Kommunikation.";"";"b6u"
"5.2.3";"Rechtschreibung";"";"p9s"
"5.2.3.1";"untersuchen Schreibweise von Wörtern, Wortgruppen und Sätzen,";"";"z4b"
"5.2.3.2";"tauschen sich über die Schreibung von Wörtern und Sätzen, auch über orthografische Zweifelsfälle und die Interpunktion aus (z. B. Rechtschreibgespräch, Interpunktionsgespräch).";"";"t7g"
"5.2.4";"Aussprache";"";"p2g"
"5.2.4.1";"nutzen die Konventionen der gesprochenen Standardsprache für die Gestaltung ihrer Äußerungen.";"";"h6d"
"5.2.5";"Ressourcen zur deutschen Sprache";"";"s4a"
"5.2.5.1";"nutzen Wörterbücher, Grammatiken, digitale Rechtschreibhilfen und Informationsangebote zum Deutschen (z. B. OWID, grammis) für das Nachschlagen von Schreibungen, grammatischen Verwendungsweisen und Verwendungskontexten.";"";"d7z"
